Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,City,Payment Method,Customer Ratings,Mobile Model
1109,21,8,2022,Sunday,Vivo,8,46943.56,Gorakhpur,Debit Card,4,Vivo V20
1110,22,8,2022,Monday,Xiaomi,2,51457.08,Ludhiana,Credit Card,4,Mi 11
1111,22,8,2022,Monday,Samsung,4,34248.91,Delhi,Credit Card,3,Galaxy A51
1112,22,8,2022,Monday,Xiaomi,3,62522.28,Delhi,Credit Card,1,Redmi Note 10
1113,23,8,2022,Tuesday,Apple,1,34929.6,Jodhpur,Credit Card,5,iPhone 11
1114,23,8,2022,Tuesday,Samsung,7,34166.57,Bhopal,UPI,5,Galaxy A51
1115,23,8,2022,Tuesday,Vivo,2,12172.44,Delhi,UPI,5,Vivo S1
1116,24,8,2022,Wednesday,Xiaomi,4,43068.48,Patna,Credit Card,3,Redmi Note 10
1117,24,8,2022,Wednesday,OnePlus,9,52520.85,Mumbai,Cash,3,OnePlus 8T
1118,24,8,2022,Wednesday,OnePlus,6,16866.29,Jodhpur,Debit Card,3,OnePlus 9
1119,24,8,2022,Wednesday,Apple,8,28325.97,Kolkata,Cash,3,iPhone SE
1120,25,8,2022,Thursday,OnePlus,2,56875.42,Delhi,Cash,3,OnePlus 9
1121,25,8,2022,Thursday,Xiaomi,7,31955.17,Delhi,Credit Card,3,Mi 11
1122,25,8,2022,Thursday,Xiaomi,6,24496.15,Madurai,Cash,5,Redmi 9
1123,25,8,2022,Thursday,OnePlus,9,50332.04,Indore,UPI,5,OnePlus 8T
1124,26,8,2022,Friday,Xiaomi,7,21805.53,Kolkata,UPI,5,Mi 11
1125,26,8,2022,Friday,Apple,1,63739.18,Delhi,Debit Card,5,iPhone SE
1126,26,8,2022,Friday,Samsung,8,16335.9,Mumbai,UPI,3,Galaxy Note 20
1127,27,8,2022,Saturday,Apple,3,52392.99,Delhi,UPI,5,iPhone 11
1128,27,8,2022,Saturday,Apple,2,39972.92,Mumbai,Credit Card,3,iPhone 11
1129,27,8,2022,Saturday,Xiaomi,3,62195.77,Mumbai,UPI,5,Redmi 9
1130,27,8,2022,Saturday,Samsung,6,17571.71,Hyderabad,Cash,4,Galaxy Note 20
1131,28,8,2022,Sunday,Xiaomi,3,50673.7,Lucknow,Cash,5,Redmi Note 10
1132,28,8,2022,Sunday,Vivo,5,44323.28,Delhi,UPI,1,Vivo V20
1133,28,8,2022,Sunday,Xiaomi,6,38805.41,Hyderabad,Debit Card,5,Mi 11
1134,28,8,2022,Sunday,Xiaomi,8,39484.44,Ludhiana,Debit Card,1,Redmi Note 10
1135,29,8,2022,Monday,Xiaomi,7,53318.62,Mumbai,Debit Card,5,Redmi Note 10
1136,29,8,2022,Monday,Samsung,8,66264.5,Mumbai,UPI,5,Galaxy A51
1137,29,8,2022,Monday,Xiaomi,3,15475.1,Patna,Debit Card,4,Mi 11
1138,29,8,2022,Monday,Samsung,4,11170.16,Patna,UPI,5,Galaxy A51
1139,30,8,2022,Tuesday,OnePlus,6,58342.29,Mumbai,Cash,5,OnePlus 8T
1140,30,8,2022,Tuesday,Vivo,7,16490.16,Delhi,Debit Card,5,Vivo V20
1141,30,8,2022,Tuesday,Samsung,9,69201.81,Delhi,Debit Card,3,Galaxy A51
1142,30,8,2022,Tuesday,OnePlus,1,47160.89,Madurai,Debit Card,5,OnePlus Nord
1143,31,8,2022,Wednesday,Samsung,8,49051.98,Delhi,Cash,5,Galaxy S21
1144,31,8,2022,Wednesday,Samsung,8,21933.5,Lucknow,UPI,4,Galaxy S21
1145,31,8,2022,Wednesday,Vivo,6,24418.74,Mumbai,Cash,1,Vivo Y51
1146,1,9,2022,Thursday,Apple,4,49561.02,Mumbai,Cash,1,iPhone 11
1147,1,9,2022,Thursday,Apple,3,64583.61,Delhi,Credit Card,4,iPhone 12
1148,1,9,2022,Thursday,Samsung,3,68943.43,Mumbai,Debit Card,5,Galaxy S21
1149,2,9,2022,Friday,Xiaomi,6,21881.86,Delhi,UPI,5,Redmi 9
1150,2,9,2022,Friday,OnePlus,8,18047.18,Lucknow,UPI,5,OnePlus Nord
1151,2,9,2022,Friday,Xiaomi,7,13384.08,Madurai,Credit Card,4,Mi 11
1152,2,9,2022,Friday,Xiaomi,1,62097.82,Ranchi,Credit Card,5,Redmi 9
1153,3,9,2022,Saturday,Samsung,6,27682.89,Kolkata,Cash,1,Galaxy S21
1154,3,9,2022,Saturday,Samsung,7,10108.72,Delhi,Credit Card,3,Galaxy S21
1155,3,9,2022,Saturday,Samsung,7,23429.09,Mumbai,UPI,5,Galaxy S21
1156,3,9,2022,Saturday,Samsung,9,30426.46,Vadodara,UPI,3,Galaxy S21
1157,4,9,2022,Sunday,Apple,5,69459.17,Jodhpur,UPI,5,iPhone 11
1158,4,9,2022,Sunday,Samsung,1,41412.5,Delhi,Cash,4,Galaxy S21
1159,4,9,2022,Sunday,Apple,2,22282.84,Ranchi,Debit Card,3,iPhone 12
1160,5,9,2022,Monday,Apple,4,30089.1,Ludhiana,Debit Card,5,iPhone 12
1161,5,9,2022,Monday,Samsung,5,29818.46,Mumbai,Cash,4,Galaxy S21
1162,5,9,2022,Monday,Vivo,9,11183.54,Delhi,UPI,1,Vivo Y51
1163,6,9,2022,Tuesday,OnePlus,1,18110.98,Delhi,UPI,5,OnePlus 8T
1164,6,9,2022,Tuesday,Xiaomi,3,51711.79,Mumbai,Cash,4,Redmi 9
1165,6,9,2022,Tuesday,Apple,5,17215.06,Jodhpur,Cash,4,iPhone 11
1166,6,9,2022,Tuesday,OnePlus,3,23844.06,Mumbai,Credit Card,1,OnePlus 8T
1167,7,9,2022,Wednesday,Vivo,4,31044.24,Hyderabad,Cash,3,Vivo Y51
1168,7,9,2022,Wednesday,Xiaomi,3,55464.1,Patna,Debit Card,5,Redmi 9
1169,7,9,2022,Wednesday,Xiaomi,4,44944.06,Mumbai,Cash,3,Redmi Note 10
1170,8,9,2022,Thursday,Apple,1,51340,Mumbai,UPI,4,iPhone SE
1171,8,9,2022,Thursday,Samsung,8,44020.74,Gorakhpur,UPI,5,Galaxy S21
1172,8,9,2022,Thursday,Vivo,4,51015.55,Bhopal,UPI,5,Vivo Y51
1173,8,9,2022,Thursday,Apple,7,10170.53,Delhi,Debit Card,5,iPhone 12
1174,9,9,2022,Friday,Vivo,2,65853.89,Gorakhpur,Debit Card,5,Vivo S1
1175,9,9,2022,Friday,Samsung,2,16655.21,Bhopal,Credit Card,4,Galaxy S21
1176,9,9,2022,Friday,Samsung,6,34374.95,Mumbai,Cash,1,Galaxy S21
1177,9,9,2022,Friday,Apple,2,56262.3,Jodhpur,Credit Card,3,iPhone 11
1178,10,9,2022,Saturday,Samsung,6,36113.84,Delhi,Cash,3,Galaxy S21
1179,10,9,2022,Saturday,OnePlus,2,66810.55,Delhi,Cash,1,OnePlus 9
1180,10,9,2022,Saturday,Xiaomi,4,38055.34,Delhi,Debit Card,1,Mi 11
1181,11,9,2022,Sunday,Apple,7,62496.36,Delhi,UPI,5,iPhone SE
1182,11,9,2022,Sunday,Vivo,8,58649.69,Ranchi,Cash,1,Vivo Y51
1183,11,9,2022,Sunday,OnePlus,3,68859.18,Delhi,Debit Card,5,OnePlus 9
1184,12,9,2022,Monday,Apple,9,65592.87,Chennai,Credit Card,5,iPhone 11
1185,12,9,2022,Monday,Samsung,2,63887.43,Madurai,UPI,4,Galaxy Note 20
1186,12,9,2022,Monday,Samsung,8,53896.26,Delhi,Credit Card,5,Galaxy S21
1187,12,9,2022,Monday,Samsung,8,32019.89,Delhi,Credit Card,5,Galaxy A51
1188,13,9,2022,Tuesday,Samsung,4,16367.53,Ludhiana,Debit Card,3,Galaxy Note 20
1189,13,9,2022,Tuesday,Vivo,1,51318.7,Delhi,UPI,1,Vivo S1
1190,13,9,2022,Tuesday,OnePlus,1,68719.24,Bhopal,Cash,5,OnePlus 8T
1191,13,9,2022,Tuesday,Xiaomi,2,53596.27,Patna,Credit Card,1,Redmi Note 10
1192,14,9,2022,Wednesday,Vivo,9,65723.76,Delhi,Cash,3,Vivo V20
1193,14,9,2022,Wednesday,Vivo,2,58258.28,Ludhiana,UPI,1,Vivo Y51
1194,14,9,2022,Wednesday,Xiaomi,2,19786.88,Delhi,Debit Card,5,Mi 11
1195,15,9,2022,Thursday,Xiaomi,6,24952.23,Gorakhpur,Debit Card,1,Mi 11
1196,15,9,2022,Thursday,Samsung,7,30511.94,Bangalore,Debit Card,3,Galaxy S21
1197,15,9,2022,Thursday,Vivo,7,20095.63,Delhi,Cash,5,Vivo Y51
1198,15,9,2022,Thursday,Apple,9,44899.08,Indore,Cash,1,iPhone 12
1199,16,9,2022,Friday,Xiaomi,6,68527.03,Hyderabad,UPI,3,Mi 11
1200,16,9,2022,Friday,Xiaomi,8,55687.53,Bangalore,Cash,3,Redmi Note 10
1201,16,9,2022,Friday,OnePlus,6,35403.2,Kanpur,Debit Card,5,OnePlus 8T
1202,17,9,2022,Saturday,Apple,2,10270.27,Mumbai,Credit Card,5,iPhone SE
1203,17,9,2022,Saturday,Apple,1,28796.56,Delhi,Credit Card,5,iPhone SE
1204,17,9,2022,Saturday,Xiaomi,5,41605.56,Mumbai,Credit Card,1,Redmi Note 10
1205,17,9,2022,Saturday,Samsung,9,29455.05,Bhopal,Debit Card,5,Galaxy Note 20
1206,18,9,2022,Sunday,OnePlus,8,16662.1,Delhi,Cash,5,OnePlus Nord
1207,18,9,2022,Sunday,Apple,4,36565.9,Delhi,Credit Card,3,iPhone 11
1208,18,9,2022,Sunday,Xiaomi,5,25195.17,Ranchi,Cash,5,Mi 11
1209,19,9,2022,Monday,Apple,5,64553.94,Patna,Cash,5,iPhone 11
1210,19,9,2022,Monday,OnePlus,6,16105.27,Mumbai,Debit Card,4,OnePlus Nord
1211,19,9,2022,Monday,OnePlus,3,12949.16,Coimbatore,Cash,3,OnePlus 9
1212,20,9,2022,Tuesday,Vivo,5,10318.85,Delhi,Cash,5,Vivo S1
1213,20,9,2022,Tuesday,Xiaomi,2,29684.18,Indore,Debit Card,3,Redmi Note 10
1214,20,9,2022,Tuesday,OnePlus,1,49623.21,Kanpur,UPI,1,OnePlus Nord
1215,21,9,2022,Wednesday,Vivo,1,53824.83,Delhi,Credit Card,3,Vivo Y51
1216,21,9,2022,Wednesday,Vivo,7,37195.7,Kanpur,Credit Card,5,Vivo Y51
1217,21,9,2022,Wednesday,Apple,2,51059.72,Bangalore,Cash,1,iPhone 11
1218,21,9,2022,Wednesday,Apple,4,31594.84,Gorakhpur,UPI,1,iPhone SE
1219,22,9,2022,Thursday,Vivo,5,50068.37,Hyderabad,Debit Card,1,Vivo S1
1220,22,9,2022,Thursday,Apple,7,12435.76,Lucknow,Cash,4,iPhone 12
1221,22,9,2022,Thursday,OnePlus,2,33445.18,Vadodara,Debit Card,4,OnePlus Nord
1222,22,9,2022,Thursday,Samsung,6,57450.98,Gorakhpur,Credit Card,1,Galaxy S21
1223,23,9,2022,Friday,OnePlus,1,58180.36,Lucknow,Debit Card,5,OnePlus Nord
1224,23,9,2022,Friday,Vivo,7,52968.93,Coimbatore,Credit Card,1,Vivo Y51
1225,23,9,2022,Friday,Vivo,9,22254.32,Hyderabad,Debit Card,1,Vivo S1
1226,24,9,2022,Saturday,OnePlus,5,24832.31,Bhopal,Debit Card,3,OnePlus 8T
1227,24,9,2022,Saturday,Apple,5,69765.32,Madurai,UPI,3,iPhone SE
1228,24,9,2022,Saturday,Apple,4,16202.68,Hyderabad,Debit Card,3,iPhone 12
1229,24,9,2022,Saturday,Vivo,3,20839.76,Lucknow,Cash,5,Vivo S1
1230,25,9,2022,Sunday,Xiaomi,9,17801.58,Indore,UPI,3,Mi 11
1231,25,9,2022,Sunday,Apple,5,29659.3,Delhi,Cash,3,iPhone SE
1232,25,9,2022,Sunday,OnePlus,8,22610.55,Delhi,Debit Card,5,OnePlus 9
1233,26,9,2022,Monday,Apple,9,39861.28,Indore,Debit Card,4,iPhone 12
1234,26,9,2022,Monday,OnePlus,5,38561.24,Kolkata,UPI,4,OnePlus 9
1235,26,9,2022,Monday,Vivo,9,64090.34,Mumbai,Credit Card,4,Vivo V20
1236,27,9,2022,Tuesday,Apple,2,12084.4,Delhi,UPI,5,iPhone SE
1237,27,9,2022,Tuesday,OnePlus,9,29192.77,Hyderabad,Credit Card,1,OnePlus 9
1238,27,9,2022,Tuesday,Vivo,4,45799.47,Delhi,Credit Card,3,Vivo S1
1239,27,9,2022,Tuesday,Xiaomi,6,46288.11,Kanpur,Debit Card,5,Redmi 9
1240,28,9,2022,Wednesday,OnePlus,6,38807.57,Delhi,Cash,5,OnePlus Nord
1241,28,9,2022,Wednesday,Xiaomi,6,58939.93,Delhi,UPI,4,Redmi Note 10
1242,28,9,2022,Wednesday,Xiaomi,2,13763.33,Madurai,UPI,5,Redmi Note 10
1243,28,9,2022,Wednesday,Samsung,7,58929.27,Delhi,Debit Card,5,Galaxy A51
1244,29,9,2022,Thursday,Apple,6,39685.25,Hyderabad,Debit Card,5,iPhone SE
1245,29,9,2022,Thursday,OnePlus,1,18025.64,Delhi,UPI,4,OnePlus Nord
1246,29,9,2022,Thursday,Xiaomi,2,63142.11,Kolkata,UPI,1,Mi 11
1247,30,9,2022,Friday,Samsung,7,48953.73,Bhopal,Cash,4,Galaxy Note 20
1248,30,9,2022,Friday,Vivo,1,19812.74,Ludhiana,Debit Card,4,Vivo V20
1249,30,9,2022,Friday,OnePlus,1,12018.98,Mumbai,Cash,4,OnePlus 8T
1250,30,9,2022,Friday,Xiaomi,1,18466.58,Delhi,Debit Card,5,Redmi 9
1251,1,10,2022,Saturday,Apple,8,46527.88,Hyderabad,Debit Card,5,iPhone SE
1252,1,10,2022,Saturday,Samsung,4,20757.77,Delhi,Cash,4,Galaxy S21
1253,1,10,2022,Saturday,Xiaomi,4,23545.78,Delhi,Credit Card,5,Redmi Note 10
1254,1,10,2022,Saturday,Apple,2,11508.38,Hyderabad,Credit Card,5,iPhone 11
1255,2,10,2022,Sunday,Xiaomi,1,53375.84,Hyderabad,Credit Card,1,Redmi 9
1256,2,10,2022,Sunday,OnePlus,9,58621.86,Delhi,Debit Card,4,OnePlus 9
1257,2,10,2022,Sunday,OnePlus,7,57810.89,Bangalore,Cash,3,OnePlus 9
1258,3,10,2022,Monday,OnePlus,4,17654.09,Lucknow,Credit Card,5,OnePlus 8T
1259,3,10,2022,Monday,Samsung,6,64198.07,Lucknow,UPI,1,Galaxy S21
1260,3,10,2022,Monday,OnePlus,2,50336.73,Gorakhpur,Credit Card,1,OnePlus 8T
1261,4,10,2022,Tuesday,Apple,7,63851.72,Delhi,Cash,1,iPhone SE
1262,4,10,2022,Tuesday,Xiaomi,2,36829.63,Mumbai,Debit Card,5,Mi 11
1263,4,10,2022,Tuesday,Vivo,8,36217.29,Ludhiana,Cash,5,Vivo V20
1264,4,10,2022,Tuesday,Apple,8,57072.19,Ranchi,Debit Card,3,iPhone 11
1265,5,10,2022,Wednesday,Apple,1,15597.87,Kanpur,Cash,5,iPhone 11
1266,5,10,2022,Wednesday,OnePlus,8,41252.44,Hyderabad,Cash,4,OnePlus Nord
1267,5,10,2022,Wednesday,Samsung,2,60183.05,Mumbai,UPI,3,Galaxy Note 20
1268,6,10,2022,Thursday,Xiaomi,6,59811.55,Madurai,Credit Card,5,Redmi Note 10
1269,6,10,2022,Thursday,Samsung,1,67367.97,Coimbatore,Credit Card,4,Galaxy S21
1270,6,10,2022,Thursday,Xiaomi,5,51896.36,Bhopal,Cash,3,Redmi 9
1271,7,10,2022,Friday,Xiaomi,7,22466.24,Hyderabad,Credit Card,5,Redmi 9
1272,7,10,2022,Friday,Samsung,1,11216.82,Mumbai,UPI,4,Galaxy A51
1273,7,10,2022,Friday,Apple,2,38764.95,Delhi,Cash,5,iPhone 12
1274,7,10,2022,Friday,Xiaomi,7,40822.23,Mumbai,Credit Card,3,Mi 11
1275,8,10,2022,Saturday,Samsung,6,24415.76,Bhopal,Credit Card,4,Galaxy S21
1276,8,10,2022,Saturday,Xiaomi,3,17481.85,Kolkata,Debit Card,4,Redmi Note 10
1277,8,10,2022,Saturday,Vivo,2,45172.49,Mumbai,Credit Card,5,Vivo S1
1278,9,10,2022,Sunday,Apple,4,55855.34,Delhi,Credit Card,4,iPhone SE
1279,9,10,2022,Sunday,OnePlus,3,69589.25,Delhi,Debit Card,3,OnePlus 8T
1280,9,10,2022,Sunday,Xiaomi,7,55498.16,Lucknow,Cash,1,Mi 11
1281,10,10,2022,Monday,Vivo,8,57617.94,Ranchi,Cash,3,Vivo Y51
1282,10,10,2022,Monday,OnePlus,2,46987.65,Delhi,UPI,3,OnePlus 8T
1283,10,10,2022,Monday,OnePlus,7,69155.36,Delhi,Debit Card,5,OnePlus 9
1284,10,10,2022,Monday,Xiaomi,8,48397.38,Bangalore,Cash,5,Mi 11
1285,11,10,2022,Tuesday,Samsung,6,61615.2,Vadodara,Credit Card,4,Galaxy S21
1286,11,10,2022,Tuesday,Xiaomi,6,66747.08,Vadodara,Credit Card,5,Redmi Note 10
1287,11,10,2022,Tuesday,Vivo,1,65791.51,Delhi,Credit Card,4,Vivo Y51
1288,11,10,2022,Tuesday,OnePlus,4,32884.92,Mumbai,UPI,1,OnePlus 8T
1289,12,10,2022,Wednesday,Xiaomi,1,14719.72,Jodhpur,Cash,5,Redmi Note 10
1290,12,10,2022,Wednesday,Samsung,4,20312.42,Delhi,Debit Card,5,Galaxy A51
1291,12,10,2022,Wednesday,Xiaomi,2,13553.4,Mumbai,Cash,5,Mi 11
1292,13,10,2022,Thursday,Apple,5,16323.82,Kolkata,Debit Card,1,iPhone SE
1293,13,10,2022,Thursday,Samsung,9,21079.07,Mumbai,Debit Card,5,Galaxy S21
1294,13,10,2022,Thursday,Vivo,3,30465.66,Mumbai,Cash,1,Vivo S1
1295,14,10,2022,Friday,OnePlus,8,42612.38,Patna,Credit Card,4,OnePlus 9
1296,14,10,2022,Friday,Xiaomi,3,52700.92,Mumbai,Credit Card,5,Redmi 9
1297,14,10,2022,Friday,Samsung,6,22655.64,Delhi,Debit Card,5,Galaxy A51
1298,14,10,2022,Friday,Apple,4,50351.34,Ludhiana,Credit Card,4,iPhone SE
1299,15,10,2022,Saturday,Samsung,8,52255.54,Ranchi,UPI,5,Galaxy S21
1300,15,10,2022,Saturday,Apple,6,43517.34,Vadodara,UPI,3,iPhone 12
1301,15,10,2022,Saturday,Vivo,8,64217.07,Delhi,Debit Card,1,Vivo V20
1302,15,10,2022,Saturday,OnePlus,1,16659.69,Indore,Credit Card,5,OnePlus 8T
1303,16,10,2022,Sunday,Vivo,6,20627.29,Hyderabad,Debit Card,3,Vivo V20
1304,16,10,2022,Sunday,Xiaomi,1,35719.89,Kanpur,UPI,5,Mi 11
1305,16,10,2022,Sunday,Samsung,1,17602.76,Mumbai,UPI,3,Galaxy S21
1306,16,10,2022,Sunday,Apple,8,43977.77,Rajkot,UPI,3,iPhone 11
1307,17,10,2022,Monday,Apple,7,33904.03,Mumbai,Cash,3,iPhone SE
1308,17,10,2022,Monday,Samsung,3,27075.75,Bhopal,UPI,1,Galaxy A51
1309,17,10,2022,Monday,Samsung,6,20199.39,Coimbatore,Credit Card,5,Galaxy S21
1310,17,10,2022,Monday,Xiaomi,9,30120.29,Mumbai,Cash,4,Mi 11
1311,18,10,2022,Tuesday,Vivo,7,46477.56,Kanpur,UPI,4,Vivo S1
1312,18,10,2022,Tuesday,Apple,3,44547.11,Bangalore,Credit Card,5,iPhone SE
1313,18,10,2022,Tuesday,Xiaomi,6,19817.44,Mumbai,UPI,1,Mi 11
1314,19,10,2022,Wednesday,Vivo,4,17495.19,Hyderabad,Credit Card,1,Vivo V20
1315,19,10,2022,Wednesday,Xiaomi,3,11600.61,Delhi,Credit Card,1,Redmi 9
1316,19,10,2022,Wednesday,Apple,9,10745.54,Kanpur,UPI,3,iPhone 12
1317,19,10,2022,Wednesday,Samsung,2,62788.63,Madurai,UPI,1,Galaxy S21
1318,20,10,2022,Thursday,Samsung,1,12705.33,Kolkata,Cash,4,Galaxy Note 20
1319,20,10,2022,Thursday,Vivo,2,53873.27,Hyderabad,UPI,1,Vivo Y51
1320,20,10,2022,Thursday,OnePlus,7,62319.11,Mumbai,Credit Card,3,OnePlus Nord
1321,20,10,2022,Thursday,Vivo,1,15883.47,Delhi,Debit Card,5,Vivo Y51
1322,21,10,2022,Friday,OnePlus,6,36178.09,Delhi,Cash,1,OnePlus Nord
1323,21,10,2022,Friday,Xiaomi,7,67738.18,Mumbai,Credit Card,5,Redmi 9
1324,21,10,2022,Friday,Xiaomi,9,60048.32,Delhi,Credit Card,5,Redmi 9
1325,22,10,2022,Saturday,Apple,8,39382.24,Mumbai,Debit Card,3,iPhone 12
1326,22,10,2022,Saturday,OnePlus,6,55754.27,Chennai,UPI,1,OnePlus 9
1327,22,10,2022,Saturday,Apple,3,60002.66,Mumbai,Credit Card,5,iPhone 11
1328,22,10,2022,Saturday,Samsung,8,30881.62,Kanpur,Debit Card,5,Galaxy Note 20
1329,23,10,2022,Sunday,OnePlus,7,63529.18,Delhi,Debit Card,5,OnePlus Nord
1330,23,10,2022,Sunday,Vivo,3,38228.4,Mumbai,UPI,4,Vivo S1
1331,23,10,2022,Sunday,Samsung,9,41668.44,Lucknow,Debit Card,4,Galaxy S21
1332,24,10,2022,Monday,Samsung,2,69982.46,Mumbai,Debit Card,4,Galaxy S21
1333,24,10,2022,Monday,Vivo,3,60598.18,Jodhpur,Debit Card,4,Vivo S1
1334,24,10,2022,Monday,Samsung,2,31706.2,Delhi,Debit Card,3,Galaxy A51
1335,24,10,2022,Monday,OnePlus,1,10620.74,Mumbai,Debit Card,1,OnePlus 8T
1336,25,10,2022,Tuesday,Apple,4,47570.44,Coimbatore,Debit Card,1,iPhone SE
1337,25,10,2022,Tuesday,Samsung,5,52234.81,Delhi,Credit Card,3,Galaxy A51
1338,25,10,2022,Tuesday,OnePlus,6,49048.16,Patna,Cash,5,OnePlus Nord
1339,25,10,2022,Tuesday,Xiaomi,5,68071.74,Delhi,UPI,1,Redmi Note 10
1340,26,10,2022,Wednesday,OnePlus,1,61778.26,Delhi,Cash,5,OnePlus 9
1341,26,10,2022,Wednesday,Apple,3,36929.9,Delhi,UPI,1,iPhone 11
1342,26,10,2022,Wednesday,OnePlus,1,13771.45,Lucknow,Cash,3,OnePlus 8T
1343,26,10,2022,Wednesday,Vivo,5,38563.53,Delhi,UPI,5,Vivo Y51
1344,27,10,2022,Thursday,Apple,5,51354.64,Jodhpur,Debit Card,1,iPhone SE
1345,27,10,2022,Thursday,Xiaomi,6,46462.59,Bhopal,Cash,3,Redmi 9
1346,27,10,2022,Thursday,Vivo,8,42288.22,Lucknow,Cash,5,Vivo V20
1347,28,10,2022,Friday,OnePlus,1,38129.14,Mumbai,UPI,4,OnePlus Nord
1348,28,10,2022,Friday,Apple,4,27625.71,Delhi,UPI,5,iPhone SE
1349,28,10,2022,Friday,Xiaomi,1,26640.81,Mumbai,Credit Card,5,Redmi Note 10
1350,29,10,2022,Saturday,Vivo,9,40013.89,Hyderabad,Debit Card,5,Vivo Y51
1351,29,10,2022,Saturday,Xiaomi,7,19636.19,Jodhpur,Debit Card,1,Redmi 9
1352,29,10,2022,Saturday,OnePlus,7,30441.13,Mumbai,Credit Card,4,OnePlus 9
1353,29,10,2022,Saturday,Xiaomi,5,29438.76,Kanpur,UPI,3,Redmi Note 10
1354,30,10,2022,Sunday,Samsung,7,45227.97,Mumbai,Debit Card,4,Galaxy Note 20
1355,30,10,2022,Sunday,Vivo,2,14000.94,Patna,UPI,1,Vivo V20
1356,30,10,2022,Sunday,Xiaomi,4,59780.12,Delhi,Debit Card,5,Mi 11
1357,31,10,2022,Monday,OnePlus,7,43742.7,Kanpur,Cash,1,OnePlus 8T
1358,31,10,2022,Monday,OnePlus,3,50249.6,Hyderabad,Cash,3,OnePlus 8T
1359,31,10,2022,Monday,Xiaomi,2,52185.63,Mumbai,Debit Card,4,Mi 11
1360,1,11,2022,Tuesday,OnePlus,2,27489.05,Mumbai,Debit Card,5,OnePlus 8T
1361,1,11,2022,Tuesday,Apple,1,38222.29,Mumbai,Debit Card,1,iPhone 12
1362,1,11,2022,Tuesday,Apple,5,67374.76,Mumbai,Credit Card,5,iPhone SE
1363,2,11,2022,Wednesday,Apple,6,56002.31,Kolkata,Debit Card,5,iPhone 11
1364,2,11,2022,Wednesday,Samsung,6,68173.41,Lucknow,Credit Card,4,Galaxy Note 20
1365,2,11,2022,Wednesday,Xiaomi,9,54775.26,Indore,Credit Card,5,Redmi 9
1366,3,11,2022,Thursday,Samsung,4,20536.01,Mumbai,Cash,3,Galaxy A51
1367,3,11,2022,Thursday,OnePlus,1,13872.15,Rajkot,Debit Card,5,OnePlus 8T
1368,3,11,2022,Thursday,Samsung,6,44659.69,Vadodara,Cash,4,Galaxy A51
1369,4,11,2022,Friday,OnePlus,5,31468.8,Jodhpur,Cash,5,OnePlus 8T
1370,4,11,2022,Friday,OnePlus,6,26527.47,Jodhpur,Credit Card,4,OnePlus 9
1371,4,11,2022,Friday,Vivo,3,58432.66,Delhi,UPI,5,Vivo S1
1372,5,11,2022,Saturday,Apple,2,32019.6,Chennai,Credit Card,1,iPhone SE
1373,5,11,2022,Saturday,OnePlus,6,29020.06,Ludhiana,Cash,5,OnePlus 9
1374,5,11,2022,Saturday,Vivo,1,60999.26,Delhi,Credit Card,4,Vivo S1
1375,5,11,2022,Saturday,Apple,7,60777.24,Hyderabad,Credit Card,4,iPhone 12
1376,6,11,2022,Sunday,OnePlus,7,31382,Delhi,Credit Card,5,OnePlus 8T
1377,6,11,2022,Sunday,OnePlus,7,59949.92,Coimbatore,Debit Card,3,OnePlus Nord
1378,6,11,2022,Sunday,Samsung,1,61046.71,Mumbai,Credit Card,4,Galaxy A51
1379,6,11,2022,Sunday,Samsung,4,35435.83,Ranchi,Cash,1,Galaxy S21
1380,7,11,2022,Monday,Apple,7,13988.39,Gorakhpur,Credit Card,5,iPhone 11
1381,7,11,2022,Monday,OnePlus,9,10095.08,Jodhpur,Debit Card,1,OnePlus 8T
1382,7,11,2022,Monday,Xiaomi,5,41397.55,Mumbai,Cash,4,Redmi Note 10
1383,8,11,2022,Tuesday,Samsung,2,30644.53,Lucknow,Credit Card,3,Galaxy A51
1384,8,11,2022,Tuesday,Apple,7,69827.91,Madurai,Cash,4,iPhone SE
1385,8,11,2022,Tuesday,OnePlus,1,56344.66,Bangalore,Debit Card,3,OnePlus 9
1386,8,11,2022,Tuesday,OnePlus,7,55676.53,Indore,UPI,5,OnePlus 9
1387,9,11,2022,Wednesday,Xiaomi,6,67314.57,Kanpur,Debit Card,5,Redmi Note 10
1388,9,11,2022,Wednesday,Apple,7,63263.46,Delhi,Debit Card,1,iPhone SE
1389,9,11,2022,Wednesday,OnePlus,3,29091.25,Chennai,Cash,3,OnePlus 9
1390,9,11,2022,Wednesday,Samsung,3,19959.23,Delhi,Cash,1,Galaxy Note 20
1391,10,11,2022,Thursday,Xiaomi,7,54753.54,Delhi,UPI,5,Redmi Note 10
1392,10,11,2022,Thursday,Apple,2,32696.43,Delhi,UPI,4,iPhone 11
1393,10,11,2022,Thursday,Xiaomi,1,38390.36,Mumbai,UPI,3,Mi 11
1394,10,11,2022,Thursday,Samsung,9,47823.86,Delhi,Debit Card,5,Galaxy S21
1395,11,11,2022,Friday,Apple,9,64472.36,Delhi,Debit Card,3,iPhone 11
1396,11,11,2022,Friday,Xiaomi,7,35145.27,Patna,UPI,4,Redmi 9
1397,11,11,2022,Friday,Vivo,7,56999.01,Madurai,UPI,4,Vivo V20
1398,11,11,2022,Friday,Samsung,3,26100.39,Delhi,UPI,5,Galaxy A51
